0.9299628,0.8564311,0.06662147,0.1752597,0.4603448,0.5566276,0.6274734,0.5327705,0.5886124,0.8743337,0.06388912,0.1421195,0.4034522,0.533404,0.6119915,0.7997645,0.2243981,0.6922668,0.3180714,0.3569215,0.9398381,0.7472168,0.08994935,0.2218322,0.3753429,0.6027843,0.5680188,0.5488628,0.6088601,0.7657603,0.08849217,0.1760338,0.3350952,0.5812942,0.5473096,0.7139432,0.2660326,0.6995064,0.3822318,0.2994274,0.8671813,0.06724616,0.1145116,0.5044867,0.4517586,0.7862808,0.5484245,0.6361979,0.9849299,0.06147411,0.09515406,0.4790419,0.4110803,0.7594652,0.9319353,0.1115829,0.7526826,0.1627839,0.4369043,0.9431194,0.06475767,0.02396638,0.1258112,0.09633291,0.1842042,0.1786095,0.06234305,0.9283123,0.07195689,0.02874429,0.1057794,0.08216839,0.08695613,0.07461971,0.1909836,0.0655802,0.03832993,0.07535335,0.04724937,0.3752082,0.1356332,0.1978607,0.1988272,0.124782,0.05514715,0.7611505,0.154338,0.3969428,0.1561721,0.1206646,0.6339118,0.1744108,0.7745124,0.1771656,0.1366316,0.03810617,0.5812791,0.06415431,0.1115416,0.5305567,0.03933097,0.08053324,0.7104782,0.02628676,0.5428923,0.3621034,0.0908375,0.2123265,0.02826512,0.6131383,0.4420524,0.1711203,0.7782234,0.5885081,0.4456519,0.1078044,0.2838588,0.03355015,0.9822647,0.164546,0.4983835,0.2885394,0.6143417,0.6394261,0.03081573,0.553228,0.303413,0.3769127,0.7594413,0.09327275,0.1087338,0.6757226,0.1483669,0.9701737,0.7435962,0.0418328,0.4984456,0.05992508,0.6474343,0.7235258,0.6355976,0.5304779,0.1562532,0.1288873,0.05847121,0.7332448,0.2914242,0.5878917,0.1831324,0.6835332,0.3917012,0.05356332,0.5872136,0.6259573,0.1566557,0.140768,0.07110155,0.5292166,0.3419409,0.6309733,0.2307445,0.9592291,0.2896252,0.06326316,0.6490754,0.06294886,0.1070624,0.4680432,0.4041974,0.7346066,0.8825396,0.140909,0.745638,0.1764629,0.4194913,0.9289886,0.07942086,0.03699159,0.08786173,0.07752486,0.06293277,0.09100036,0.1796171,0.06230201,0.0449693,0.06423442,0.1021101,0.3375624,0.1137759,0.09368036,0.2588523,0.114041,0.6732469,0.1045766,0.1115412,0.02918596,0.6795506,0.4320666,0.04937544,0.1373127,0.06713703,0.9865602,0.4363756,0.1457744,0.4716569,0.2596902,0.5436515,0.6861702,0.02738672,0.5243461,0.7293919,0.05684297,0.4500414,0.07680839,0.6560614,0.7033433,0.08411498,0.7195822,0.2051546,0.4106801,0.9404627,0.2426372,0.3938252,0.06569961,0.1471415,0.2678831,0.1191126,0.7554639,0.07414781,0.2635574,0.398396
0.8641897,0.7097806,0.07867126,0.08176707,0.3323454,0.3991877,0.3636167,0.3130063,0.3985668,0.7295402,0.07116176,0.07050364,0.2857593,0.3583836,0.3369753,0.6966316,0.1485459,0.5224599,0.1845043,0.252696,0.8872827,0.5195917,0.08795223,0.1456776,0.2277655,0.4649873,0.2788255,0.3381658,0.3732812,0.5370785,0.08940516,0.1087696,0.2156673,0.4284629,0.2702751,0.5471437,0.2025936,0.4768272,0.2687582,0.2003269,0.7526146,0.1062962,0.08264116,0.4905435,0.1991154,0.5980029,0.2927205,0.4927069,0.9856906,0.09989329,0.1071422,0.423149,0.1429801,0.5381558,0.8955229,0.05078021,0.6426634,0.03720663,0.3707827,0.8768876,0.03190428,0.02816212,0.1198696,0.1273214,0.2063817,0.2569085,0.1020114,0.9524504,0.09250028,0.03182228,0.0883887,0.1254531,0.1146563,0.02930338,0.2739866,0.04383215,0.03714344,0.102117,0.1218399,0.3032762,0.2218147,0.08627427,0.05274768,0.06898893,0.03083184,0.7259248,0.1826446,0.3369871,0.2076853,0.06383125,0.5763409,0.05231465,0.7778631,0.1765279,0.0446521,0.02057268,0.4158073,0.02288889,0.1161338,0.5186044,0.03954291,0.1947771,0.6504018,0.02612252,0.3738289,0.3272175,0.03949676,0.2013037,0.1119635,0.5331638,0.3646779,0.02608707,0.5789851,0.2762501,0.1988055,0.1138127,0.1911835,0.02627661,0.9681143,0.0316559,0.2681074,0.2329749,0.334564,0.4548115,0.02816471,0.3667113,0.06244296,0.1903739,0.5598983,0.1184821,0.1735952,0.5436925,0.02199833,0.8985122,0.5741585,0.07673661,0.3008395,0.07583378,0.5027835,0.501832,0.3617505,0.2865321,0.2014902,0.05380371,0.01932512,0.4975885,0.06845947,0.3392608,0.1006729,0.4032203,0.1728197,0.02130328,0.3658227,0.4824434,0.2777777,0.07726104,0.0667256,0.1874949,0.1444063,0.4616822,0.1070969,0.9405254,0.03985523,0.06401315,0.4822299,0.09842125,0.1042691,0.4133427,0.1419484,0.5069807,0.8326471,0.06425736,0.6343991,0.03698528,0.3558014,0.8542112,0.09440248,0.03422347,0.08083897,0.113535,0.09624995,0.06694359,0.300905,0.04299782,0.03855223,0.09254708,0.1389811,0.2593969,0.1509713,0.06230098,0.1912573,0.0851858,0.5970923,0.1152345,0.04835098,0.02383274,0.5276912,0.3762074,0.06063235,0.09737416,0.08859415,0.9748007,0.3614736,0.03182678,0.2173783,0.1962207,0.2304996,0.5052408,0.0230506,0.3111611,0.5216202,0.08545793,0.233957,0.07891778,0.4940178,0.4595454,0.0372604,0.5865887,0.05145578,0.3494089,0.9154904,0.1402213,0.3301743,0.08262702,0.07357869,0.04096225,0.0854043,0.6204361,0.078651,0.1036732,0.3280883
0.7777431,0.7440412,0.04439644,0.05316884,0.3380618,0.3960788,0.4432237,0.4702337,0.5498801,0.7478305,0.03591257,0.05631159,0.4090633,0.3257513,0.3918834,0.7116655,0.103822,0.6176311,0.1406281,0.398922,0.889331,0.5024638,0.1567756,0.1105775,0.1918266,0.5088288,0.305169,0.5330839,0.5759063,0.5181046,0.1301505,0.04928863,0.2387592,0.4275005,0.2658398,0.5061916,0.174099,0.6100626,0.2284464,0.2422477,0.692969,0.06246851,0.1078345,0.416166,0.3057214,0.6728903,0.4951238,0.6393217,0.9566767,0.04527956,0.2131131,0.5176612,0.2425143,0.5982382,0.8953773,0.01779372,0.7314025,0.06582049,0.5112368,0.9015105,0.0803537,0.02520438,0.1793329,0.07983259,0.2831528,0.3484355,0.06836157,0.9408566,0.04091337,0.03154452,0.1281193,0.0657586,0.06745283,0.1787359,0.3300297,0.07513752,0.02883261,0.06775207,0.1032775,0.09699792,0.2374644,0.03082337,0.03206475,0.08890744,0.08624873,0.6890498,0.1760301,0.09789145,0.2403171,0.08608793,0.5030652,0.03772036,0.7404402,0.1807783,0.03647507,0.0331846,0.3386019,0.03261837,0.1111845,0.4577107,0.03153758,0.2455772,0.7544888,0.04187652,0.2650697,0.2421912,0.08309247,0.1874781,0.09680466,0.6215836,0.319103,0.0778348,0.6957216,0.5104984,0.2971068,0.1285273,0.0736661,0.03556971,0.962434,0.06801133,0.3741882,0.0811551,0.4883514,0.1539733,0.03758607,0.4339578,0.2081021,0.3491608,0.6419915,0.0607294,0.2590391,0.5233397,0.06682761,0.9764543,0.6444835,0.07762842,0.4554117,0.08552663,0.5382644,0.5856767,0.8536172,0.468574,0.2194652,0.04491408,0.05116405,0.5978481,0.1816888,0.5628148,0.03995792,0.7702739,0.1225581,0.0613269,0.5734829,0.6262287,0.3058235,0.08832066,0.1110856,0.3939876,0.2887217,0.6300892,0.06988822,0.9647446,0.07708251,0.1153254,0.6591838,0.05706589,0.2055532,0.5208253,0.2307944,0.5609318,0.8079461,0.03194673,0.7265955,0.05265921,0.5017445,0.8585401,0.04247755,0.02662245,0.08266128,0.05084249,0.034741,0.2564939,0.299114,0.05676541,0.02455975,0.04245432,0.2176829,0.1098887,0.2278982,0.1364403,0.1413813,0.1137517,0.5715466,0.1963707,0.08239093,0.03629313,0.478658,0.4113086,0.02458557,0.1730129,0.09564191,0.9696953,0.4425544,0.06387749,0.323515,0.04812124,0.3709525,0.1449004,0.03821826,0.3605446,0.6043714,0.1085021,0.3766723,0.0799083,0.5063859,0.5303211,0.01405757,0.6815534,0.08833472,0.4399777,0.9193259,0.08928122,0.2477379,0.03131821,0.03158739,0.05931484,0.1704536,0.726577,0.09471139,0.1015057,0.450336
0.8997593,0.7894555,0.0403091,0.2805928,0.4464255,0.6115773,0.5850194,0.6485908,0.5950304,0.8081182,0.04304964,0.1312722,0.4578893,0.5691019,0.5376218,0.7584175,0.350594,0.6904765,0.4068859,0.4172775,0.9112394,0.6446676,0.1006548,0.3268494,0.3441949,0.6696269,0.5398076,0.6538625,0.5844602,0.6692976,0.1120077,0.1655295,0.3861635,0.6374363,0.4851908,0.6568476,0.3642271,0.671748,0.4723923,0.3661914,0.8191262,0.06167886,0.1668506,0.5415181,0.4836338,0.730905,0.6538399,0.6549681,0.9437507,0.06241649,0.09695101,0.5512945,0.4158358,0.6769878,0.9136265,0.2350272,0.7728821,0.232592,0.5077502,0.9111642,0.04555333,0.05153853,0.1906356,0.1047586,0.1925309,0.1991029,0.05383513,0.9276252,0.0569298,0.04626327,0.1682522,0.1135249,0.08865623,0.05766356,0.2093978,0.07048178,0.04668128,0.07100798,0.1208463,0.3640737,0.1223731,0.2279467,0.1801595,0.1760665,0.04972031,0.6859019,0.1198267,0.3878529,0.1105975,0.171933,0.6350918,0.1843903,0.8133168,0.1208346,0.2270149,0.1322477,0.5034236,0.180387,0.1801359,0.5555361,0.05068703,0.09760209,0.712504,0.1080266,0.4438656,0.3866446,0.2173339,0.2866233,0.1278944,0.5859671,0.4426228,0.2447996,0.7037485,0.5519859,0.4742681,0.1818005,0.2097711,0.1332891,0.9748434,0.2243346,0.5506003,0.3092753,0.6072798,0.5660289,0.1270489,0.6247868,0.4039648,0.3722531,0.7156197,0.09281123,0.0816467,0.6892989,0.2167581,0.921101,0.7308072,0.1230773,0.4975008,0.1520831,0.6847843,0.6882189,0.8382157,0.6317135,0.1994562,0.09502666,0.1867311,0.6204904,0.3714227,0.6868608,0.2628393,0.8306009,0.3735279,0.1705655,0.7189479,0.6358018,0.2277555,0.09185832,0.1371577,0.4585854,0.3125482,0.623331,0.2930891,0.9569131,0.2247159,0.120746,0.6624526,0.05711191,0.09573914,0.5308936,0.4050689,0.6450802,0.8381605,0.2679391,0.7582131,0.2267808,0.4856336,0.8745858,0.05675178,0.04457908,0.1504812,0.09636306,0.06525668,0.109108,0.2433236,0.06276695,0.04212553,0.06500721,0.07580733,0.2746845,0.0754904,0.09708188,0.2083326,0.08549891,0.5887966,0.07363892,0.1084357,0.1253618,0.6575842,0.5170361,0.1035571,0.2244827,0.1603148,0.947892,0.5140762,0.2035336,0.5024309,0.2717213,0.5057449,0.6094189,0.1248495,0.5731171,0.6991668,0.09465803,0.4209256,0.1466326,0.6649809,0.6419276,0.1733826,0.7224337,0.2984925,0.5028645,0.9331403,0.3204719,0.4301925,0.09382302,0.2658001,0.2483346,0.1996331,0.766792,0.1607154,0.3698645,0.4819987
0.9014376,0.7865666,0.04409858,0.172905,0.4240825,0.5730639,0.4846662,0.4909988,0.5907933,0.8124466,0.05688667,0.08989174,0.2684935,0.5200931,0.447948,0.7514963,0.3085252,0.6989178,0.3252793,0.2153101,0.9214155,0.6143886,0.0716612,0.2331772,0.3148235,0.5959989,0.4021747,0.4915024,0.5860413,0.6423041,0.09415735,0.1194673,0.2013683,0.5461819,0.3712804,0.6089752,0.3604072,0.6685469,0.4039331,0.1635155,0.7963064,0.05928491,0.07612036,0.5626179,0.39102,0.707674,0.4539352,0.5792608,0.9414072,0.06822669,0.09031908,0.4305344,0.3310166,0.6597864,0.9315671,0.1137142,0.7083231,0.1156914,0.3701511,0.9192112,0.04427061,0.08280876,0.1189351,0.1253769,0.1807956,0.2193526,0.04172771,0.9292272,0.06306456,0.08024123,0.1064765,0.1059585,0.0850607,0.02697416,0.2168992,0.05384963,0.07372029,0.06512375,0.08553459,0.2925917,0.1329161,0.06495114,0.0595913,0.08049168,0.03667949,0.6941413,0.1579402,0.3130607,0.14072,0.06173844,0.6120578,0.06208972,0.7714657,0.1840959,0.09249511,0.06475862,0.5296482,0.09459044,0.1688393,0.5574219,0.09027254,0.1278974,0.7049178,0.04397607,0.4858421,0.4200312,0.1120301,0.2674274,0.0543916,0.5744123,0.4597899,0.1290205,0.498062,0.485563,0.3996764,0.1174206,0.119013,0.05612256,0.9790831,0.1109663,0.4404453,0.2878275,0.5499431,0.5358594,0.04553125,0.5435327,0.2304614,0.3271421,0.6410993,0.1241645,0.1509248,0.5540627,0.1009953,0.9840314,0.6981434,0.04846789,0.4495439,0.03785154,0.5334643,0.6237494,0.7015616,0.4903066,0.1788168,0.04360875,0.0382103,0.4286277,0.1960575,0.4788435,0.1302904,0.6781729,0.1626576,0.03166411,0.5136462,0.5938103,0.2332639,0.03419708,0.05611011,0.4045142,0.2746962,0.5777822,0.1830892,0.9529458,0.1201464,0.03395269,0.6198702,0.05264054,0.09376496,0.3713101,0.3351722,0.5835862,0.8506677,0.1643347,0.7218589,0.1251228,0.3130605,0.8829106,0.05555787,0.07850087,0.09928076,0.1009899,0.07603184,0.05168614,0.2380488,0.04960258,0.07179134,0.07162343,0.1586541,0.148233,0.1495064,0.06024772,0.2387052,0.03639367,0.4801638,0.168195,0.05019306,0.05170641,0.5603553,0.3875206,0.04917946,0.1082789,0.08034383,0.9363981,0.3499335,0.09001828,0.389538,0.2518912,0.4588775,0.5646046,0.04536946,0.4853144,0.6673862,0.05180311,0.3824728,0.04151689,0.5468353,0.5858005,0.07320026,0.6887065,0.1360475,0.3489529,0.9276831,0.2204606,0.4162535,0.06993876,0.1841386,0.1403822,0.07578583,0.7419091,0.08827002,0.2335301,0.2969994
0.7942176,0.4725209,0.04829827,0.01855008,0.2956662,0.1218613,0.3950664,0.2411316,0.3944914,0.5094885,0.03046895,0.06223707,0.2444255,0.09172574,0.3677163,0.5428889,0.09713996,0.4706377,0.05130338,0.2187339,0.6005079,0.2443409,0.110059,0.05970129,0.1835389,0.1370873,0.2625808,0.3080027,0.4029073,0.2891757,0.0862988,0.06877544,0.1572911,0.1094268,0.249338,0.3122507,0.142864,0.4286002,0.1055331,0.1474827,0.3710239,0.05175686,0.108987,0.4544264,0.1124718,0.5889308,0.1787141,0.3658515,0.854946,0.06547172,0.2164837,0.3938702,0.07644576,0.539629,0.8991039,0.03115656,0.4874697,0.03062126,0.3784419,0.8906002,0.05371263,0.04012934,0.08533789,0.05789173,0.1821033,0.2221377,0.0485701,0.7404226,0.02858295,0.0392359,0.06919712,0.04909474,0.07473753,0.03852356,0.2028812,0.06359725,0.04328545,0.05627683,0.1866716,0.3038235,0.3070564,0.04705881,0.05002523,0.09253381,0.07660312,0.2184984,0.2033041,0.3447957,0.2837638,0.06865408,0.569852,0.04782213,0.813607,0.1724306,0.02100082,0.06940513,0.4094695,0.08312599,0.09152845,0.4189107,0.05076744,0.2163742,0.6003739,0.09597799,0.3447317,0.3335437,0.03749475,0.1514729,0.1392455,0.49637,0.3578585,0.09834708,0.231156,0.1672418,0.1234831,0.06072709,0.06292044,0.09646411,0.9669451,0.1009796,0.143166,0.2164168,0.2020331,0.3742541,0.08275486,0.1964603,0.081939,0.1884005,0.5273401,0.06309998,0.2147553,0.5031457,0.12896,0.95408,0.5611628,0.1395516,0.250695,0.1399648,0.4778841,0.5187889,0.6602815,0.1725524,0.2429787,0.1064421,0.1000557,0.1620882,0.08344992,0.2112016,0.05819495,0.5568816,0.02875319,0.09459458,0.1704829,0.3816116,0.2565513,0.09960108,0.05698304,0.09354284,0.1693662,0.3877296,0.1037032,0.9394507,0.02776196,0.05062658,0.3295648,0.03363638,0.245666,0.3051795,0.09018178,0.4822257,0.7598549,0.04406549,0.5045373,0.03734602,0.2861491,0.761921,0.0495965,0.03466334,0.05062268,0.05766565,0.0629748,0.05151037,0.2351437,0.1276443,0.03498992,0.04798714,0.1404805,0.0883974,0.2326988,0.1295937,0.0609371,0.1083967,0.1457757,0.1550998,0.1563018,0.09712341,0.4717067,0.3674491,0.109089,0.05325587,0.1015971,0.9706825,0.3761581,0.1278054,0.1042529,0.1854456,0.117223,0.4154104,0.08025399,0.1530022,0.5233471,0.1546856,0.218011,0.1238144,0.4548284,0.4835179,0.04631782,0.4884563,0.01251437,0.3608431,0.909817,0.1219407,0.3402425,0.1119657,0.02325382,0.02844025,0.04273202,0.4278642,0.07434553,0.01882119,0.3816754
0.8368306,0.6658872,0.06633233,0.06430255,0.1701802,0.239917,0.2374119,0.1906783,0.3036813,0.6202272,0.04316523,0.05805353,0.1388703,0.2252633,0.2371582,0.6603254,0.07843073,0.4995338,0.1062836,0.1192272,0.836713,0.451806,0.06940596,0.09334695,0.1168062,0.2449465,0.1997739,0.1929782,0.3170058,0.4563472,0.04773222,0.03292722,0.1033034,0.2290638,0.2060795,0.4798833,0.1072828,0.5099486,0.1496406,0.09410142,0.6719201,0.09430605,0.116654,0.2116425,0.1103647,0.2982638,0.2211618,0.3202239,0.646279,0.08560474,0.05926558,0.2142104,0.08975798,0.2687853,0.8479491,0.09310606,0.4585057,0.04660405,0.1896199,0.8543118,0.0418184,0.04824191,0.08364503,0.0725496,0.07968242,0.08908936,0.08027569,0.641019,0.07326756,0.04995066,0.06563333,0.04474423,0.06818215,0.03117548,0.1198267,0.04607413,0.05555776,0.07712149,0.1143859,0.2263788,0.2067967,0.04281105,0.0724514,0.1375517,0.0684394,0.09454367,0.1840674,0.2475153,0.1866318,0.07704741,0.7501231,0.04773849,0.8045176,0.1727693,0.05233381,0.08407996,0.119168,0.07245509,0.07250893,0.2099544,0.04347008,0.09192415,0.6893008,0.09597961,0.1069417,0.1298355,0.0281137,0.09201206,0.08663742,0.5773757,0.1602435,0.04722995,0.1357695,0.1527733,0.08370229,0.1288108,0.1772453,0.08757005,0.9676601,0.0250882,0.1628066,0.1441053,0.2216643,0.3082848,0.07760377,0.2095847,0.02861532,0.0373436,0.2997074,0.05202503,0.08232876,0.1073954,0.04008813,0.8500878,0.2941151,0.1670794,0.2104253,0.07845286,0.1070609,0.2843402,0.6272363,0.1582305,0.1014217,0.05950749,0.05597822,0.1081139,0.03050297,0.2460678,0.04236935,0.4294793,0.0440779,0.05739586,0.2578717,0.283579,0.08226563,0.03824603,0.04169437,0.1165788,0.0330108,0.3254238,0.06326962,0.7775079,0.0565411,0.03226849,0.3643061,0.061697,0.07558866,0.1850741,0.07174788,0.2804688,0.617124,0.08942519,0.4572036,0.05271245,0.1656156,0.6423014,0.07414638,0.08523481,0.09382041,0.03165521,0.0863618,0.1110883,0.1144467,0.03820314,0.09758164,0.07211065,0.08964064,0.1990511,0.1275541,0.05191375,0.07031395,0.05730236,0.04403307,0.10573,0.05273404,0.08409901,0.1164766,0.1848958,0.1090709,0.05772996,0.09406671,0.9594801,0.1756933,0.02258119,0.140624,0.1352436,0.168476,0.3506112,0.07420272,0.1895377,0.2834871,0.1646138,0.1774368,0.06235061,0.108576,0.2523282,0.08458163,0.4674754,0.02450095,0.174518,0.8530499,0.05917578,0.5139087,0.1200757,0.05118783,0.0206863,0.05205894,0.5410379,0.07843934,0.05278748,0.1630463
0.4154658,0.4912933,0.1091082,0.07321383,0.1114418,0.2574927,0.310434,0.2624096,0.3908573,0.435187,0.08983757,0.01333038,0.09815466,0.2057561,0.2832768,0.5286184,0.1117864,0.548756,0.09365638,0.08780968,0.5171174,0.1497554,0.08285518,0.08051177,0.06693557,0.1501248,0.1311351,0.1974474,0.247823,0.1430608,0.06544334,0.02742426,0.04520983,0.1156571,0.1277459,0.1317918,0.1385526,0.3240455,0.07017545,0.04026617,0.1168373,0.1017971,0.1129604,0.1615637,0.1087966,0.4846118,0.1186673,0.2104526,0.4540917,0.1249665,0.08763906,0.2173534,0.08847804,0.4488721,0.8773443,0.104781,0.3249568,0.04726158,0.2065302,0.8430134,0.07977949,0.0278307,0.1950263,0.09830908,0.1611,0.2208328,0.04533301,0.7982922,0.04642272,0.03882059,0.1534095,0.09372815,0.1278453,0.08425571,0.2604369,0.1024491,0.04734189,0.1545702,0.183502,0.4109366,0.2189497,0.07118011,0.07368492,0.08497821,0.06743007,0.3585818,0.2334107,0.4250326,0.2270039,0.07957311,0.592757,0.08306978,0.6863225,0.2278299,0.0375841,0.1005683,0.2192117,0.06633913,0.04950557,0.2279575,0.02926094,0.2405722,0.6375643,0.1174585,0.1823618,0.09722002,0.05518439,0.04426245,0.1929442,0.5584579,0.07997752,0.02571202,0.1356545,0.1565833,0.08025043,0.1484007,0.1396102,0.1058817,0.9738892,0.02697199,0.1510903,0.2492049,0.3036717,0.5913545,0.1039743,0.1605939,0.06137925,0.1412973,0.3176419,0.09206105,0.1729665,0.2587661,0.01864214,0.9515027,0.447735,0.1672638,0.2460913,0.09142865,0.2488912,0.3342816,0.785407,0.1072655,0.1043855,0.04034964,0.05352867,0.08793823,0.07295912,0.1757557,0.06243628,0.5571111,0.05087526,0.05208661,0.1508033,0.1862651,0.1638291,0.03884143,0.05051965,0.09755912,0.1324572,0.2377605,0.1081248,0.8507641,0.08052225,0.0541798,0.210077,0.05409372,0.09207646,0.1937934,0.06147512,0.2829843,0.4403568,0.05030545,0.2969899,0.04612458,0.1690727,0.3782014,0.0519881,0.05349309,0.1195688,0.08125025,0.1177435,0.1026804,0.2096721,0.1053588,0.06219425,0.150362,0.1967428,0.1666644,0.1467407,0.04088052,0.1573379,0.03929245,0.2572288,0.1781276,0.02437027,0.1138748,0.2600691,0.1895426,0.1782956,0.04076879,0.1950843,0.9863876,0.1366197,0.02210066,0.1281357,0.220672,0.2160472,0.6390885,0.1105802,0.1351831,0.4426307,0.200485,0.2072866,0.1154747,0.2557655,0.3162279,0.1222966,0.3292186,0.05926391,0.1879085,0.910885,0.1582246,0.409551,0.1960942,0.06490527,0.1114293,0.04925507,0.3009571,0.1935221,0.05772398,0.1365055
0.8611777,0.7373978,0.07136776,0.2107021,0.357911,0.5399485,0.5005306,0.4664454,0.5198714,0.7650299,0.0737349,0.07161178,0.3309169,0.4945483,0.4360197,0.7170016,0.2984431,0.6272737,0.3517607,0.2933748,0.9001972,0.5576836,0.1374482,0.3033291,0.2396212,0.5954558,0.4226959,0.4993285,0.5415121,0.5759447,0.1451683,0.08718383,0.2319158,0.5547956,0.3600042,0.5749334,0.3445384,0.6297998,0.4628341,0.2162237,0.778363,0.08000211,0.1068481,0.4348381,0.3372303,0.6802121,0.4315944,0.5518234,0.9788084,0.08380931,0.1010145,0.4008393,0.2715157,0.6022127,0.8632506,0.1958922,0.6652652,0.1000745,0.357333,0.8644018,0.1074574,0.08103509,0.2429356,0.08992295,0.3272677,0.3663874,0.0744739,0.9327299,0.04701369,0.07133521,0.198248,0.07757118,0.09691376,0.1345237,0.3404062,0.1138063,0.06123211,0.09799279,0.07268592,0.4216304,0.104029,0.1602193,0.1455416,0.1092369,0.1076035,0.4513268,0.08714941,0.4515682,0.1295799,0.1127629,0.5949381,0.1474645,0.7352142,0.07922804,0.1733146,0.06987958,0.4478188,0.07603307,0.09551756,0.4781846,0.07087784,0.1085463,0.7007769,0.06524194,0.3938976,0.2457562,0.1419901,0.1655956,0.05685284,0.5792848,0.3173091,0.1504261,0.5956113,0.5442148,0.3330601,0.2167757,0.09037364,0.03907146,0.9709026,0.1181358,0.447168,0.2897656,0.5800639,0.7125648,0.03121654,0.5247861,0.2397795,0.3445776,0.638979,0.08599143,0.09648907,0.5207422,0.1230944,0.9145817,0.6341215,0.08357029,0.4489786,0.05983021,0.4962242,0.6098028,0.8952238,0.403885,0.3110732,0.05234791,0.06007372,0.5138619,0.2061908,0.5008615,0.1640905,0.784732,0.2946904,0.05384867,0.5152298,0.5257038,0.3726465,0.05701469,0.06866723,0.4362159,0.2774885,0.5668455,0.2150189,0.9492537,0.2245986,0.06155499,0.5925784,0.08202706,0.1012799,0.4039747,0.2672887,0.556149,0.7913104,0.2309883,0.6478928,0.102704,0.3532142,0.8389117,0.04244052,0.07569811,0.1661411,0.06680878,0.07449649,0.1849357,0.356979,0.08822227,0.06868731,0.08450042,0.08784567,0.1049471,0.09274819,0.08480849,0.1496712,0.0627213,0.2037105,0.07542984,0.09196579,0.03522354,0.5121869,0.3143363,0.0648282,0.1035087,0.032135,0.9773018,0.3338815,0.1010044,0.3990292,0.2515081,0.4644992,0.780795,0.02888057,0.472985,0.589945,0.08831252,0.3489988,0.06544901,0.4937116,0.5449409,0.1296679,0.6394622,0.1992789,0.2994044,0.9094056,0.2710093,0.3317772,0.06196098,0.2282445,0.2271968,0.08914217,0.6937463,0.02658841,0.2943624,0.3062233
0.9082035,0.7163563,0.06443834,0.1019862,0.3902838,0.5523227,0.49332,0.385049,0.4665108,0.7392616,0.0781562,0.05381276,0.3814806,0.5106362,0.4702555,0.7236955,0.1834145,0.6263245,0.2168975,0.3484926,0.8812305,0.5543026,0.1101011,0.1524115,0.2948553,0.5998951,0.4311252,0.3936146,0.4462219,0.5711077,0.122095,0.07308137,0.3112747,0.5686546,0.4050385,0.5925134,0.2387168,0.5951332,0.2745058,0.294108,0.7649678,0.04822552,0.1006486,0.4541039,0.3618647,0.6135747,0.4120874,0.532859,0.9766914,0.06010446,0.08837771,0.4326262,0.286667,0.582589,0.9095234,0.07009107,0.6928865,0.05467249,0.3921792,0.8880941,0.07768843,0.02524566,0.1761411,0.0901259,0.1920946,0.2116318,0.04996314,0.861823,0.07604811,0.03560788,0.1373134,0.07635917,0.05200823,0.1179847,0.2238635,0.05586423,0.03406726,0.06287325,0.0815892,0.2429864,0.1257677,0.05476073,0.07090094,0.09937823,0.09195583,0.5107617,0.1216504,0.2630584,0.1239967,0.07501797,0.5918921,0.07387105,0.7322562,0.1203969,0.07109238,0.06166037,0.3272876,0.06440737,0.1049727,0.4842471,0.05440836,0.09618469,0.7191314,0.0477806,0.2929682,0.3030856,0.1080335,0.2126423,0.05869848,0.6069584,0.3821704,0.1588615,0.5351693,0.5605952,0.3738576,0.1661999,0.08228277,0.07650754,0.9657353,0.1483527,0.4293776,0.2251635,0.6092433,0.4019837,0.07858494,0.5205203,0.2354542,0.2469122,0.596101,0.1008528,0.07951559,0.3877977,0.1232729,0.9719289,0.5940438,0.0556682,0.3880714,0.05150812,0.3732815,0.5775108,0.7696041,0.3893362,0.1646216,0.0524222,0.0975038,0.4579945,0.2093587,0.4412748,0.06751389,0.6826243,0.06676649,0.1079235,0.4458714,0.5212119,0.1996917,0.0589915,0.08927296,0.4524358,0.2163974,0.5191301,0.1149601,0.9153794,0.07859464,0.09008155,0.5398239,0.06776868,0.09390426,0.4314714,0.2958803,0.5613604,0.8598583,0.08840476,0.6923838,0.06991577,0.3848498,0.8673927,0.06972388,0.07797284,0.1194628,0.08563484,0.04515374,0.17731,0.226243,0.06144453,0.07422969,0.05932754,0.08067582,0.1019833,0.08103657,0.06133677,0.1531801,0.06156131,0.3192647,0.07443581,0.04951568,0.06688751,0.3653704,0.3847587,0.04635136,0.15418,0.07630859,0.981094,0.4054044,0.1180926,0.3761769,0.183526,0.4817576,0.4664314,0.07097597,0.462668,0.5772644,0.06366051,0.3430412,0.04711144,0.3535615,0.5519125,0.0470319,0.6519846,0.0769463,0.3717925,0.9290613,0.1650858,0.3401369,0.048285,0.1049003,0.09138723,0.1420771,0.700898,0.07501973,0.1294113,0.3786112
