-7.03994702599967,-4.89767824304169,-10.9707472715504,-9.48771427706989,-9.63041078735808,-2.4310014801077,-4.86870148154519,-6.11211847255713,-6.30155636129935,-4.34832505297878,-7.93390556144386,-7.06109969087409,-9.19920201090473,-1.28319239261121,-7.50960007733512,-13.0371982565505,-6.74052116389812,-10.9962125100263,-6.71826192586148,-6.10402248521871,0,0
-6.5233713763952,-4.13176338173769,-10.0330558600195,-8.51057190761638,-7.98978106841426,-1.6680264641971,-3.64922330122408,-5.20339384109781,-5.76873494532433,-3.61719518363693,-6.60249097020198,-6.76804275073522,-7.51051644576834,-0.560911857304925,-7.18748636843515,-12.5432873306606,-5.94835949571192,-9.57142066528207,-6.3836988136901,-5.19349123280239,0,0
-6.17695744380436,-3.51346244510093,-10.0399151876613,-8.54454814149014,-8.30571497912872,-1.11031376504325,-3.87679351002051,-5.0637662621367,-5.50327144429691,-2.95449167861013,-6.62726817726882,-7.17480176805228,-7.77811854951713,0.0808464395198701,-6.8192194039464,-12.5869265304016,-5.648065064511,-9.90842281802151,-6.00739909508067,-5.08530351739715,0,0
-6.66565515547312,-4.13487313825385,-10.6498694363459,-8.93196227745997,-9.0038372698748,-2.10216081564414,-3.5466047406533,-5.03895261488088,-5.93880102574628,-3.59890384566372,-7.33708352725283,-7.81594229460189,-8.56630765733564,-0.968461929859251,-7.36075841998291,-13.1939211441917,-5.83045954737041,-10.5107342361812,-6.74453594847643,-5.03343414641842,0,0
-5.57439385115072,-3.30342295862185,-9.38341217229239,-7.95087320853386,-8.26392725728603,-0.882871863544264,-3.37272994570444,-4.72059281402982,-4.93880949843569,-2.88617547690302,-6.00174959468135,-6.11163889399982,-7.68487724129823,0.26025585366249,-6.3715475844478,-12.1579510929435,-5.47580583681017,-9.07613481585912,-5.64571430769086,-4.79909650688419,0,0
-5.65209288579041,-2.7241321239896,-9.64105154590797,-7.64815192697062,-8.44777524558659,-1.36906367132632,-3.79817126151399,-5.44476439567444,-5.09173635882809,-2.23043490798232,-5.79258576893457,-5.82242992647096,-7.93926468131198,-0.115793809411074,-6.51193962252495,-12.3808860768686,-6.14839591337231,-9.05713484759381,-5.9008478271113,-5.52697080948183,0,0
-5.58475404168345,-1.77911517005297,-8.21584900735287,-7.2043788322582,-6.88720890556331,-0.802251214834356,-3.9037536990674,-5.61994012906615,-5.14399736297776,-1.19415664962208,-3.2295181929835,-5.23214002854847,-6.06646444084767,0.43504605985505,-6.48074645614929,-11.2955595932235,-6.43721536084334,-7.09299170374592,-5.98168048143427,-5.73378473058569,0,0
-6.00947933981593,-2.24315035593091,-9.41520425872184,-7.52801800472565,-8.68040054595374,-1.3361121227458,-4.63944729444815,-6.0376093005272,-5.29074844364286,-1.83576104535533,-4.70015169523619,-5.7830335792191,-7.71944971687848,-0.115276887690708,-6.92163046551769,-12.024721640494,-6.7312305908467,-9.12829481904034,-6.23257838444073,-6.20986022753865,0,0
-6.82683739125382,-4.30292526058258,-11.1861077737883,-9.27667725253875,-9.495970657642,-1.94074580757162,-4.94731606478634,-5.87930478438372,-6.18318243404191,-3.79735963131423,-6.97741592854521,-8.78417808487896,-8.97682974534996,-0.792470287556353,-7.51760508700199,-13.8682848750579,-6.34789116059699,-10.9416396306871,-6.83467405878424,-5.91446496499117,0,0
-6.3199268768116,-3.07729056896832,-10.3430061281741,-8.16671212266989,-8.60541602846941,-1.00746746657448,-3.76894532053673,-5.20470356139813,-5.54689955600786,-2.50006590184131,-6.24513433682732,-6.68852661965598,-8.0867235588423,0.233943729779347,-7.12191659573685,-12.9640331369601,-5.81136323294272,-10.0574673793245,-6.41724253787835,-5.27203930046492,0,0
-6.41895227123661,-2.65580870909391,-10.159331432282,-8.22439969449255,-8.44435589682206,-1.95167224040594,-3.56965233770179,-5.6980162797291,-5.55693711636962,-2.15184036428505,-6.30431658909025,-5.45102180104266,-7.80920606818526,-0.756563407548346,-7.37613182927568,-12.6558677807541,-6.59971547770191,-9.40573037180868,-6.81952267473797,-5.81172222437,0,0
-6.31181610925819,-3.99412752039169,-9.81261365985965,-8.24178750400728,-8.38135368063601,-1.02014274958157,-3.0586378060976,-5.11653545061776,-5.52947559225848,-3.4955294026993,-5.91257712271592,-5.54035077316074,-7.9250017062324,-0.157609199281791,-7.25074016161747,-12.2301597422287,-6.08877013219514,-9.53874484409696,-6.57104659190388,-5.17626472370607,0,0
-6.32846744933299,-4.38150195060886,-11.2519579682879,-8.64310069235648,-9.44451510995346,-1.8381372186985,-3.43218080058143,-5.06703376293561,-5.63875399327369,-3.89270673500001,-7.74405680844214,-6.6907949251159,-9.20732662236694,-0.59658809159402,-7.16889584833099,-13.6722144257496,-5.91252718598615,-11.0412008996057,-6.28844067587091,-5.11590091435651,0,0
-6.25657369399905,-3.98116810020048,-10.4206006503568,-8.99161669076681,-9.39101708882405,-1.24392630187495,-4.32574745455649,-5.37420031434607,-5.44405755863579,-3.4387317458954,-6.94167593284246,-7.89325375068035,-8.90136649431243,0.0360039987161987,-7.25721524894435,-13.1422673919303,-5.94465872679124,-10.1599144453118,-6.61638483197584,-5.44106572015851,0,0
-6.04669612264164,-3.40407999010464,-10.1266900093205,-8.785280788055,-8.91960876731506,-1.89780845073874,-3.76254420231494,-5.09176094660401,-5.43482675809879,-2.67092686465115,-5.99080854842947,-7.44472931197443,-8.45038306886613,-0.67363548965562,-7.24087547639238,-12.4745509632588,-5.97480653177293,-10.1573499514488,-6.66622284517852,-5.17382213475335,0,0
-5.10363287833822,-3.5309285267115,-9.17119460950236,-7.49946954365817,-8.9495454404242,-1.33509564231311,-3.46758172809334,-5.06980507157943,-3.99905293042331,-2.82498197737341,-6.09527485181859,-4.72166114502855,-8.3660828384522,0.0570840496623216,-6.04050209101594,-11.2573339659933,-6.41053356990935,-8.54193457129114,-5.3152158829197,-5.71525378029857,0,0
-7.78408989801011,-6.28329489440614,-11.4229615652391,-9.54123116032498,-9.97927256131328,-4.02967780177056,-4.87416700170369,-7.2662158578393,-6.52352939351725,-5.63838743275712,-8.08577310397281,-7.75725795211005,-9.13969390711474,-2.7020616587173,-8.75210427718729,-13.3848744276995,-8.42745557935214,-11.0386917918629,-7.88369054857632,-7.61422212988072,0,0
