-9.90573290684684,-8.42944486413059,-7.97211250435535,-9.65848789357005,-9.69362207224905,-9.20796654869838,-6.49273876499691,-12.5168510405321,4.79661054192878,-1.6885661718422,-6.12582508340645,-6.95415003642116,-2.70635832601665,0.230349021334173,-1.78767720641022,-6.56965419170382,-9.22694644945521,-11.3002707423998,-10.5073035404723,1.93032954521752,-6.16177790779166,-9.48544331873151,-11.9566549316785,-9.63191703028586
-6.18781747449353,-7.45452160463645,-4.83571062287675,-9.96199962234212,-10.2377348822374,-8.94188413899274,-4.50213029917985,-9.0831966871434,5.13202983934462,-0.923483160064616,-7.10223189813352,-7.23485956541237,-3.00399729901992,-0.195259140090967,-1.27250911179304,-5.3036310093691,-8.95604927247089,-9.02239611495994,-9.4273563682513,1.77924529723727,-6.15000188077397,-9.47222329596324,-10.2274820233173,-6.64782200215298
-6.20201300883752,-7.7196531000618,-4.85111497857434,-9.8760581710863,-10.3044444244781,-8.98141050219993,-4.45884924731366,-9.17336510494523,4.88121140180928,-0.919988263144017,-6.95099514600728,-7.57927765793595,-2.98857566852651,-0.550933424489744,-1.31732669258596,-5.63202545313837,-8.73294596947202,-9.09805030545514,-9.49720156826055,1.70874583753163,-6.4850631022065,-9.34813655845518,-10.3798618502874,-6.68932834996244
-10.3138754033587,-8.56035345558948,-10.0358235712599,-9.22705756739951,-9.65577163525931,-9.4430113545413,-6.13324326533786,-12.8127695192946,4.94739358792602,-1.83315645146757,-6.15970006177096,-7.06851332111034,-3.5352284520188,-0.270660500269779,-1.49994789592072,-7.32898879497608,-9.15264772075879,-13.2551414985194,-10.5573940546986,2.0322637041237,-6.80885363884232,-9.20023319838388,-11.9729445402714,-9.656404581086
-10.3445878561681,-8.23918494281206,-9.89126016597035,-9.03357900398826,-9.776034932049,-9.40205856321342,-6.75127108403423,-12.5051991807544,4.75552542938762,-1.55366069600826,-6.12433574480668,-6.66769600989359,-3.30803074411168,-0.272667393267827,-1.6676699433013,-7.09845755234201,-9.61331550839606,-13.127726817774,-10.6704288273253,1.90490710971618,-6.81142456007614,-9.29886431323465,-11.9363038417285,-9.78403992890775
-10.4810010918934,-8.21796638681759,-9.94030728931974,-9.01308365508835,-10.5436767370764,-9.07153534657615,-7.46448732817464,-12.1783360782029,4.65853034473387,-0.0855569525806546,-6.13896678528464,-6.83351816868433,-3.27974703793154,-0.304187440493658,-2.06850877669944,-6.16386405052565,-9.56601692651641,-12.4240771480111,-10.7852653102624,2.28653077646355,-6.44801993975989,-9.4727853131917,-11.8854947383666,-9.75593068557329
-10.0619746765533,-8.02054673664155,-9.72119912088922,-8.9465452053809,-10.2907898932622,-8.82286384845378,-6.86893560378423,-11.6966580141879,5.19875138645759,0.309198408487946,-6.17799961664947,-6.85746737231394,-3.40866410564311,-0.43455485021133,-1.51068852384189,-5.65572204095402,-9.25880666953119,-12.4240717132496,-10.1641734159362,2.83245257234594,-6.45979446981237,-9.411279261299,-11.3056196862109,-8.9934097842869
-9.84619438148069,-8.02898392246463,-10.1811680780033,-9.52793911773424,-10.0962182939033,-9.46511445689291,-6.49409134981584,-12.0585232783785,4.91378358189548,-0.109283118303922,-6.14750741615373,-6.83282862540431,-3.47213128832756,-0.165780945263163,-1.63150438430545,-5.369355625577,-9.27018957590804,-13.0024039674011,-10.1007487781401,2.5141563600373,-6.41086120724006,-9.33117997220442,-11.4732151222294,-9.17007239790401
-9.82077278829266,-8.02724989578578,-9.94294632940778,-9.62149666460127,-10.010748545014,-9.79115665819256,-6.22308159966654,-12.0526804202781,4.87217942231616,0.379518962110447,-6.28939175586316,-7.02256334310219,-3.2698909634462,-0.144119890182388,-1.73915102499438,-5.07052067105267,-8.99023629642513,-12.9052229232551,-9.8933051466139,2.72885795596651,-6.19238981344586,-8.87676678520158,-11.412808964386,-9.18681810671667
-9.3221310298872,-7.3460164818121,-8.36844608860907,-8.53288261856553,-7.53239821700565,-8.13036966456841,-5.62258836600956,-10.9713940705851,5.21724603426214,0.891784132305365,-4.29786281524817,-6.23473272799011,-1.36529496361991,0.515264654534919,-1.26536001293768,-4.36757953798906,-8.55534207138334,-11.748098343911,-8.99021687052,4.50357959525266,-5.26624503752316,-8.61125879789704,-10.4559359779223,-8.36992656193404
-8.61607495389852,-5.90665729135488,-7.75839437185016,-7.82286405445396,-7.15595550664887,-7.61269735024325,-5.71292390962875,-10.4893591295868,5.00834892419664,0.845116717374362,-3.61245491648886,-5.80707047006891,-1.09287211717086,0.749845861194224,-1.58682988006605,-4.59356252358932,-8.39343442362538,-10.8456865183667,-8.81156662879854,4.81575379437257,-5.24510549448625,-8.29492350379708,-10.2170306747432,-8.22981519869196
-9.03434456642992,-6.26655302940357,-8.69897257224052,-8.53960743589089,-7.33816002130837,-8.96798187735734,-5.72138584723989,-11.3028464882518,4.91733266086906,0.434650271414734,-4.76623230676763,-6.18708016054227,-0.38767047400659,0.330516114952603,-2.00688380614653,-5.60326764806701,-9.02858783032566,-12.0793208016424,-9.33766954458462,3.58646993761303,-6.07389275791515,-8.66991157661662,-10.858245236819,-8.6972774599334
-9.84072874146298,-7.57760387767093,-9.57227013752279,-9.06848887801268,-7.77079019017055,-9.29073742442824,-5.82270087190451,-12.0707434109256,5.42170555185367,-0.1206248356759,-5.19191278825148,-6.35191365329533,-0.340586416284406,0.457617719658967,-1.63250411461955,-5.72211128301511,-9.35994446388431,-13.4741548581483,-9.89550854331428,3.40886623677363,-5.93354801271987,-9.38244398051306,-11.4244692351155,-9.07872592635534
-9.15946478331969,-7.41684728865379,-8.99975434802612,-8.4299562587061,-9.00496027463712,-8.55301189561952,-6.04452748529089,-12.1771700559039,6.09893441266357,-0.10973673954419,-4.88281954128935,-6.25184614706423,-1.88835682886573,0.298556209987996,-0.976613057084005,-6.04481680554464,-8.81376719692497,-12.6446897764308,-10.237839955022,3.739912929665,-6.08469153186953,-8.7592052253993,-11.6732660036818,-9.18459070919746
-9.41474755314402,-8.07119986459779,-9.60972321629613,-9.05961209849448,-8.80134280874256,-9.01248482326666,-6.07460923743415,-12.2197208776335,5.27428308446464,-0.735305755863522,-5.1733176963495,-6.6197574115444,-2.01935785418301,0.313209421271264,-1.4863438142361,-6.90433687871517,-9.24534007498765,-12.6800493304959,-10.2280984885766,2.98154315601518,-6.4356707169701,-9.26746127327246,-11.7547190408458,-9.53589482193956
-10.3016218179591,-8.84325589853289,-10.6413549733974,-10.0806527112203,-9.80391181740372,-9.79049704298423,-6.37306343290442,-12.2447826555263,4.13169299611968,-0.856186599353603,-5.89595222166089,-7.20645839741246,-2.88189447655706,-0.0352251118364132,-2.3031409452084,-6.855761692248,-9.95804746366748,-13.35386331947,-10.1801619182719,1.99804754742312,-6.97083477820267,-9.91196547058094,-11.6708520206495,-9.56642332345569
-10.0405998265752,-8.41121875784008,-10.3710384200705,-9.56057022052599,-10.1431765669911,-9.59529041759937,-6.53590609088545,-12.2932468194319,5.01048519951021,-0.0381778014142785,-5.84793967182655,-6.94896774615785,-3.29678084993919,-0.259031060404435,-1.66267458608081,-5.86161488507002,-9.81742781914073,-13.2013121796347,-10.4026552273131,2.76136589312061,-6.74955473471406,-9.40754029193037,-11.7758195095012,-9.49277667788783
-9.77041333647276,-8.53535152564517,-10.1330952217341,-9.55735204029675,-10.4294655142605,-9.88809494758748,-6.61872577913992,-12.2325623412449,5.28061567723585,-0.189845574020821,-6.24044792797328,-7.07379417907943,-3.62490120751635,-0.0619055220669092,-1.4854272064956,-5.89706687091607,-9.50306060862166,-12.9442901603126,-10.4738936146158,2.55401222069834,-6.40555945833706,-9.43316835112818,-11.8152242056395,-9.5024425102206
-10.0498538176592,-8.31869190495521,-10.2024457130139,-9.4368878036375,-10.306170429222,-9.87467503881225,-6.80037654309765,-12.1530572288985,4.65887660966327,0.317402217491738,-6.28209054722541,-7.02369055122631,-3.55526889086855,0.0899251948484306,-2.1579888106998,-5.58577260370568,-9.50017846118907,-12.7783678037229,-10.4691625296381,2.72377429757337,-6.3096175570067,-9.76270447354838,-11.7506625725146,-9.45121062305433
-10.6233603295877,-8.16588732205296,-9.87471234889106,-9.3729415182481,-8.9767275028628,-9.28556900840764,-6.74115493785822,-11.9029002897089,4.28118205007005,0.472415026745807,-6.17442115153332,-7.11705740219984,-3.11189606763145,-0.25657378605247,-2.26962344131782,-5.28138392607586,-9.81097802431868,-12.2482327488704,-10.2457648670687,3.75046505430161,-6.32873474094145,-10.0385824073817,-11.6059238686914,-9.51071419794494
-9.6201308280997,-8.04110116323852,-9.18521872851501,-9.40886487828226,-8.71056092012859,-9.20474375841018,-6.6533234376622,-11.3579890694754,4.690940242139,0.849647067035367,-5.93134940424274,-6.90366123536227,-2.57174777128573,-0.017498056728393,-2.09756288404971,-5.14756627747703,-9.3166784252317,-12.0537116263425,-9.67648744757802,3.67361662817292,-6.07594359106117,-9.43126908784876,-11.0165850624346,-8.93503619273384
-9.50228409567383,-7.82223230592039,-9.61352799523377,-9.26748184954606,-10.1224473355626,-9.60718044463983,-6.62792231751049,-11.6977525736076,4.96860887305015,0.895368223219317,-6.11059469752982,-6.64731434991353,-2.50404287718521,0.188119508944975,-1.83053766594169,-5.22918260524198,-9.22544799687231,-12.9296469513304,-10.1206271950602,3.36757689058517,-6.07610810304287,-9.14027432514,-11.4204382551385,-9.07543328451051
-12.489520019357,-10.0243979122313,-10.4767032285503,-10.8293534940598,-10.1266678747202,-10.1238426687484,-8.18336355226736,-12.8551883264382,-0.795623713457633,-3.9593006624343,-6.61355594976135,-8.04894087423272,-2.85173339204289,-0.580841423118386,-5.16725135776153,-7.41360784377546,-10.4073903229759,-13.3767030299167,-11.3804317440027,2.11918627126667,-6.97818351348984,-10.889879311172,-12.8216397220574,-11.4239912566481
-12.2016982837461,-9.73314722657001,-10.8183595152812,-10.389689947481,-10.1560948283656,-9.64591225560633,-8.21510445458365,-12.360090302279,0.89246766455276,-3.6724619752267,-6.73612833505194,-7.93650406448637,-3.0238756924895,-0.538099275915466,-4.38411001629921,-7.70295586187448,-10.4218606985622,-13.1245326185252,-11.0247810991103,2.68424077608742,-7.2085064114599,-10.8768536980506,-12.4392360491803,-11.033695362487
-10.9265796119019,-9.03322274428423,-10.3334397989673,-10.0434318527731,-10.1755672176268,-9.83351898442345,-7.58225693597109,-12.3410459510992,3.4689368871262,-3.16077987402559,-6.25053169635056,-7.52273364611202,-3.4429701853239,-0.58682452593558,-2.62075499673271,-8.0649090129014,-10.1854063608591,-13.1688676065523,-10.6956036477865,2.76213307223771,-7.87295032487133,-10.584329233554,-12.0411781318423,-10.1798755833974
-10.2245523417972,-8.29990629857259,-9.70434341620548,-9.58304173471126,-10.2094188255911,-9.61150758131775,-7.00617994497706,-12.2238769915405,4.75455580820396,-2.19884848539635,-6.28967652710288,-7.12646394087891,-3.14906151106099,-0.656848840698932,-1.608954274823,-7.01662852047404,-9.88783391909867,-13.2222041227895,-10.5624672927361,3.07686689082134,-7.40947683380338,-9.79783594179117,-11.8770800972849,-9.65254307902068
-9.91656394914761,-8.32583033835926,-9.57016301718272,-8.90326668738312,-10.8702260950509,-9.19098786897364,-6.96612189499738,-11.9660611327271,5.12712294585277,-0.105794268567178,-6.69736474757432,-6.66344207918784,-3.27342580211599,-0.545133549612974,-1.4788871321348,-5.33119189543665,-9.2339538370529,-12.9985779637112,-10.5489028584914,3.43162121595348,-6.55108403598523,-9.23556668137466,-11.7536004398724,-9.21444388047476
-9.45630931678889,-8.55328328697197,-9.45204563337646,-8.59611072704913,-10.297272134593,-9.36593352639851,-6.39677146004756,-11.6761570038058,5.33335310239057,1.46583401504845,-6.02274151621772,-6.6508993725292,-2.71378980768757,-0.686930426929956,-1.61275313612506,-4.55040080269395,-8.97320747527057,-13.0800101352351,-9.93366663989559,3.55559204470977,-6.37239920850309,-8.82584604251155,-11.21464223601,-8.5225624884271
-9.25545842249908,-8.32236805175443,-9.33442992779119,-9.14410112108885,-9.68739061138348,-9.43246743734164,-6.23011444225919,-11.577001877021,5.35364458335721,1.67180260832887,-5.77076448575101,-7.21468586055836,-2.79569922101084,-0.881255912871474,-1.62002588277304,-4.34457667461751,-9.13291222015038,-12.3653836797591,-9.80355717404578,3.7548079054391,-6.51486866641076,-9.03033744937543,-11.1983053082171,-8.49725607710328
-9.26778280914766,-7.85157816807037,-9.29592030150436,-8.93982463920625,-10.0282423258125,-8.90413839295285,-6.04033899752085,-11.6064550896667,6.25635632286302,0.812738256635039,-5.90848989043097,-6.93734060206689,-3.3456294035435,-0.388473042910177,-0.589938730816066,-4.59365872144366,-8.93445515781577,-12.0298922923875,-10.2121388011223,3.71592009597443,-6.31062316946277,-9.03861845816994,-11.5270558258241,-8.73513780743844
-8.70710902199534,-6.72776864904402,-8.99495536833749,-7.96716280083138,-9.33257830939833,-8.08852634091386,-5.73860680364489,-11.6003620805942,6.93594883635438,0.700135030422215,-4.8274639188254,-6.04686715148845,-2.45368449766955,-0.0573706655413049,-0.0646753189177497,-4.93273280206326,-8.59082644445789,-12.1297544191438,-10.330148197004,3.63632806948462,-6.26245510489078,-8.39746212320641,-11.5687659504043,-8.53994173661816
-8.89811095808042,-6.78536968248408,-8.78509071798061,-8.43204981351935,-9.66688016953773,-8.44594588380134,-6.07351244925462,-11.7905974982886,6.28173989684488,0.376191698814662,-5.04633443632396,-6.38282045526454,-3.11621280401248,-0.223806902088385,-0.72699187407296,-5.53425929377299,-8.81070521377269,-12.2543407457561,-10.4626290831526,2.57060894066534,-6.53863518050895,-8.7216121568321,-11.7606219075884,-8.89566940267819
-9.64011366120211,-7.98618382313226,-8.80570536510112,-8.99632521780825,-6.76480065851736,-8.98397022595485,-5.53063559092349,-11.3548516337621,5.37378571892157,-0.385565107419172,-5.69052585105008,-6.61120056320229,-0.628178209546603,0.0567314780982375,-1.40859314873874,-6.54713927728683,-9.32483096847512,-11.504757801682,-9.87230639063913,2.46358124071633,-6.72568017686633,-9.41362700520747,-11.3983961321744,-9.08980113563507
-9.55401651463891,-7.97829074861782,-8.93131397360908,-9.08711009140598,-6.51566276391784,-8.83436264018831,-5.64633068197373,-11.3347581559931,5.32476680764729,0.237664388438826,-5.5957545300744,-6.44796077452334,-0.354871912247043,0.456637202059204,-1.54122445814433,-6.0491425915499,-9.25598115072091,-11.3053410551675,-9.65152823243723,2.49584722681834,-6.33110162440365,-9.29687345841487,-11.1749566407039,-8.83308478175731
